Activity Id;Date;Type;Route Name;Distance (km);Duration;Average Pace;Average Speed (km/h);Calories Burned;Climb (m);Average Heart Rate (bpm);Friend's Tagged;Notes;GPX File
6234f4a9-ed4a-49cf-b2d3-eb481143654c;27.08.2019 19:00;Dance;;0;01:00:00;;;554;0;;Käsh,;;
ab6744f7-b413-45fd-b9ae-413e3453f8a1;22.08.2019 20:44;Walking;;1.7;35:47:00;21:06;2.84;108;11;;Käsh,;;2019-08-22-204403.gpx
0d67617d-ef8b-4d59-ab0a-1787ba2069a2;20.08.2019 19:10;Dance;;0;01:00:00;;;554;0;;Käsh,;;
0adb6208-a531-4d15-a494-2319c50a8ee2;12.05.2016 20:17;Cycling;;2.2;05:09;02:21;25.56;53;14;;;;2016-05-12-201747.gpx
b9b802ac-158f-4928-b41c-8199f6ef1d11;23.04.2016 19:59;Cycling;;2.14;05:10;02:25;24.8;51;13;;;;2016-04-23-195911.gpx
cedef85f-c445-4f91-9515-d0e1e6467ade;08.04.2016 23:26;Cycling;;2.18;05:11;02:23;25.13;54;13;;;;2016-04-08-232659.gpx
87b047c5-57b2-4227-bb23-f1d9ca049876;27.09.2015 07:50;Cycling;;2.04;05:24;02:39;22.62;46;13;;;;2015-09-27-075045.gpx
4bc637cc-5e52-4702-a98c-e2a9b3a5b34a;11.10.2015 19:05;Cycling;Acropolis run;2.02;05:33;02:45;21.82;54;14;;;;2015-10-11-190543.gpx
a9aff7eb-a925-4a7d-b1fe-dd37e1fd2a12;03.05.2016 20:34;Cycling;;2.05;05:35;02:44;21.98;50;14;;;;2016-05-03-203408.gpx
91b6a1f9-5331-4ee3-b9d1-efd7db7f2f76;18.03.2016 21:15;Cycling;;2.07;05:37;02:43;22.03;52;14;;;;2016-03-18-211514.gpx
1fe6acb7-34fe-4947-a9e0-bd4288c60fe4;25.11.2015 19:18;Cycling;;2;05:52;02:57;20.37;59;13;;;;2015-11-25-191814.gpx
dd56e0af-8459-4b8c-b281-3caddd419704;19.03.2016 20:09;Cycling;;2.33;05:55;02:33;23.59;53;15;;;;2016-03-19-200941.gpx
314d2879-2b3a-4586-8df4-b2c8d963bcaa;25.10.2015 16:58;Cycling;;2.05;06:01;02:56;20.45;47;10;;;;2015-10-25-165838.gpx
d127ad73-0a1f-4d3d-acd1-b7c82d55d1d8;19.01.2016 20:14;Cycling;;2.51;06:58;02:47;21.57;67;14;;;;2016-01-19-201426.gpx
6006d4c0-3fba-4bad-84c8-8c490144c061;12.01.2016 19:41;Cycling;;2.79;07:41;02:46;21.72;58;14;;;;2016-01-12-194112.gpx
da6c4afc-5373-43d5-816a-aa2f9005f66d;02.03.2016 13:46;Cycling;;3.13;08:43;02:47;21.52;70;15;;;;2016-03-02-134609.gpx
b60d30db-c558-4088-871b-3cf6af6046f6;27.09.2015 18:07;Cycling;;3.63;09:42;02:40;22.43;95;32;;;;2015-09-27-180725.gpx
3e69411d-0f19-4035-916e-7af8bdec0e8b;27.09.2015 08:35;Cycling;;4.2;09:54;02:22;25.43;86;34;;;;2015-09-27-083515.gpx
be875246-0bd2-4fcf-9d2d-01662aab73b7;26.09.2015 07:34;Cycling;;3.94;10:39;02:42;22.18;87;22;;;;2015-09-26-073459.gpx
6b92542b-2088-4e30-bfe9-deb59034ba7d;25.09.2015 07:35;Cycling;;4.11;11:34;02:49;21.29;92;43;;;;2015-09-25-073510.gpx
ea7e3c46-25d7-40ae-9ef5-92bae01aec6c;08.12.2015 14:05;Cycling;;7.88;23:29;02:59;20.12;188;60;;;;2015-12-08-140501.gpx
e057ca45-88d1-4c76-a98a-0dd7e848c64b;15.09.2017 17:28;Strength Training;;0;47:12:00;;;256;0;;;CM #57 5 rounds 18kg;
6f691298-563f-4ebc-8d9d-005bf3951144;13.09.2017 22:31;Strength Training;;0;12:00;;;65;0;;;CM #57 ;
d2b0748c-530d-42f2-a7f1-17826de25779;25.02.2016 21:11;Cycling;;10.77;29:01:00;02:42;22.27;245;105;;;;2016-02-25-211112.gpx
a2061fae-a522-4e02-9a90-1cc02bd5018b;05.06.2016 10:16;Cycling;;11.51;33:05:00;02:53;20.86;244;58;;Käsh,;;2016-06-05-101639.gpx
f9a8744c-2aa3-4b1f-9639-22b8ec78653d;25.03.2016 17:22;Cycling;;11.31;33:56:00;03:00;19.99;274;91;;;;2016-03-25-172200.gpx
24c21538-399d-4bf6-9552-770bfac4539e;21.10.2015 19:58;Cycling;;2.05;06:09;03:00;20.02;53;28;;;;2015-10-21-195847.gpx
de0ceaf9-f630-4722-b32f-31fa30c5a6f0;05.02.2016 20:22;Cycling;;2.08;06:19;03:02;19.74;58;13;;;;2016-02-05-202237.gpx
e8322eaa-3032-4267-9f12-3d0a5ad36aaa;11.04.2016 07:59;Cycling;;1.93;05:53;03:04;19.58;43;10;;;;2016-04-11-075904.gpx
101b4622-9c35-4149-a637-5dc5f3eb480b;18.03.2016 10:11;Cycling;;8.23;25:31:00;03:06;19.34;188;71;;;;2016-03-18-101121.gpx
c041cbb5-4960-4c72-94ac-c3c42afcf750;07.07.2014 13:20;Running;;3.64;11:15;03:06;19.4;154;9;120;;;2014-07-07-132050.gpx
29124a74-334a-4e64-a1f6-8b77ad70765a;12.09.2015 07:38;Cycling;;3.99;12:25;03:07;19.24;94;21;;;;2015-09-12-073830.gpx
f03333c3-4245-41a6-978f-e8eaffb9fd77;17.11.2015 09:22;Cycling;;6.56;20:26;03:07;19.26;173;55;;;;2015-11-17-092244.gpx
6229d164-182c-42f8-87e9-edd63f766d8c;03.04.2016 22:10;Cycling;;10.76;33:47:00;03:08;19.1;286;94;;;;2016-04-03-221033.gpx
a1f61226-f309-402b-9862-13e597bea3fc;29.05.2014 18:37;Running;;9.63;30:09:00;03:08;19.15;448;33;129;;;2014-05-29-183723.gpx
641d8754-fb84-4957-9e67-80adb803fbd6;20.10.2015 14:17;Cycling;;7.21;22:46;03:09;19;198;67;;;;2015-10-20-141757.gpx
d9ae3060-a683-4aa1-95fb-c52089fe7fe9;17.07.2015 06:37;Cycling;;4.11;12:58;03:09;19.01;93;52;;;;2015-07-17-063731.gpx
1bc338b9-fedf-4f03-96f2-b7e41a72a1ae;03.05.2014 15:35;Running;;9.51;30:00:00;03:09;19.01;371;30;126;;;2014-05-03-153523.gpx
dda818ec-48ca-48d2-930a-b0720971a72c;21.04.2016 19:10;Cycling;;1.91;06:00;03:09;19.09;53;13;;;;2016-04-21-191038.gpx
6d550310-0aaf-4cd1-a947-092584e674d8;09.03.2016 20:45;Cycling;;2.09;06:37;03:10;18.93;56;14;;;;2016-03-09-204534.gpx
942a53e6-1659-4932-9859-904f646f24fc;01.03.2016 19:40;Cycling;;2.09;06:35;03:10;18.96;54;13;;;;2016-03-01-194004.gpx
508c13cf-d1d0-463d-9d78-1d83ab971e35;05.10.2015 17:57;Cycling;;4.21;13:23;03:11;18.89;106;41;;;;2015-10-05-175727.gpx
50d09912-29b9-48c4-843c-76d7d629b4bd;14.11.2015 20:06;Cycling;;2.1;06:42;03:12;18.75;55;35;;;;2015-11-14-200605.gpx
2757dc80-78fb-44b6-9e92-1e2bd71dd086;24.10.2015 16:28;Cycling;;2.04;06:34;03:13;18.63;60;14;;;;2015-10-24-162829.gpx
fdae69ac-881e-49bb-82bf-f91f1f9ac73a;20.09.2015 08:41;Cycling;;3.95;12:44;03:14;18.58;97;24;;;;2015-09-20-084157.gpx
ad457f56-b6a9-43e5-82f2-fcadb12a5ab2;10.02.2016 18:53;Cycling;;2.23;07:14;03:15;18.48;57;14;;;;2016-02-10-185342.gpx
e04bd7ad-db8a-4af6-b094-92d1b65791c2;21.04.2016 13:08;Cycling;;2.78;09:00;03:15;18.5;60;12;;;;2016-04-21-130846.gpx
88c0c156-9d94-4d36-a39e-79af3d44c6d7;30.07.2015 06:42;Cycling;;4.1;13:31;03:18;18.16;93;49;;;;2015-07-30-064223.gpx
31bcf810-cd06-4359-a648-0a52790a19cb;26.01.2017 17:00;Strength Training;;0;00:10;;;1;0;;;15kg x 24;
be3671c8-692c-44b0-9aee-9acf467aedb8;17.01.2017 20:00;Other;;0;01:30:00;;;117;0;;Käsh,;Bouldern ;
fdb88ed1-c71d-4e3d-82dd-d07081c22858;17.01.2017 18:00;Sports;;0;01:30:00;;;442;0;;Käsh,;;
70f3ebef-9f76-4cc3-9ffb-0b92a698c8b3;15.11.2015 20:44;Cycling;;1.8;05:56;03:18;18.17;49;12;;;;2015-11-15-204450.gpx
ec20d990-cf28-4767-a02f-ac83eed3a220;22.12.2015 20:23;Cycling;;1.82;06:03;03:19;18.05;48;15;;;;2015-12-22-202309.gpx
0dcfd774-fd51-4a15-9a65-4a340a7332f1;15.06.2016 19:20;Cycling;;5.64;18:43;03:19;18.07;140;52;;;;2016-06-15-192019.gpx
c9130bbf-b298-4b1f-b029-1346b95b081b;16.12.2016 21:33;Walking;;1.86;14:52;08:00;7.5;118;140;;;;2016-12-16-213355.gpx
6ee1e594-719c-48de-b4fa-85592bc4bd4f;22.09.2015 18:48;Cycling;;7.89;26:11:00;03:19;18.08;214;140;;;;2015-09-22-184806.gpx
c36d4c0c-1796-4015-a3ed-2c4723bd87f9;08.04.2016 17:57;Cycling;;3;09:59;03:20;18;75;28;;;;2016-04-08-175713.gpx
8bfa1e58-51ff-42b6-a5c3-4250eab109c2;31.03.2016 19:01;Cycling;;7.65;25:30:00;03:20;18;208;89;;;;2016-03-31-190131.gpx
726a529e-8c56-493d-b313-e433e0127e56;10.10.2013 21:48;Running;;15.35;51:07:00;03:20;18.01;635;113;133;;;2013-10-10-214803.gpx
6270faa6-dd85-4680-b32e-8f1883a835d7;28.07.2015 06:39;Cycling;;3.28;11:06;03:23;17.71;76;11;;;;2015-07-28-063900.gpx
af840fa2-4ca5-429e-831d-093362f3fce5;17.09.2015 09:14;Cycling;;4.49;15:10;03:23;17.75;105;32;;;;2015-09-17-091450.gpx
49209dcb-8b7a-47af-abae-7fcd1f7f2dc9;23.11.2015 12:16;Cycling;;9.47;32:18:00;03:25;17.58;247;79;;;;2015-11-23-121634.gpx
ffd28d7d-c272-4c39-b11a-444d623748f6;23.02.2016 13:36;Cycling;;3.02;10:24;03:27;17.41;73;16;;;;2016-02-23-133608.gpx
ee81e210-9209-4812-9253-b4928b924f49;27.11.2015 19:25;Cycling;;2.01;06:55;03:27;17.43;61;14;;;;2015-11-27-192513.gpx
b2c0bc8e-5082-439d-b0b3-6c69b99ca2db;05.10.2015 20:23;Cycling;;4.48;15:33;03:28;17.28;132;51;;;;2015-10-05-202317.gpx
5263b281-3a80-4c81-ab47-0f37a823758c;29.09.2015 09:42;Cycling;;4.74;16:24;03:28;17.34;127;30;;;;2015-09-29-094201.gpx
a0ec2663-4ab7-4857-949d-28997894a91f;11.07.2014 15:26;Running;;7.8;27:11:00;03:29;17.21;362;25;158;;;2014-07-11-152626.gpx
2eb4f485-1870-4ad7-9897-c03ad2c9b397;20.09.2015 18:33;Cycling;;4.05;14:08;03:30;17.18;112;48;;;;2015-09-20-183341.gpx
d6561fe2-a962-4b77-83cf-eb7e14010e04;07.05.2016 19:58;Cycling;;2.12;07:34;03:35;16.75;60;15;;;;2016-05-07-195828.gpx
ea558b8f-8567-452e-8934-d31ceaa75c77;18.01.2016 06:19;Cycling;;2.04;07:16;03:35;16.77;46;11;;;;2016-01-18-061950.gpx
ee970ed6-ff42-4c2a-8afe-c7d8df2d9f29;17.01.2016 18:03;Cycling;;2.14;07:40;03:36;16.69;62;14;;;;2016-01-17-180340.gpx
d8c1c6cd-4233-4e69-a1a8-38c7cbb4ba0e;15.07.2015 20:23;Cycling;;6.17;22:19;03:37;16.58;163;82;;;;2015-07-15-202308.gpx
303e3642-f4d0-401c-993c-82913a3d4df0;16.09.2015 20:29;Cycling;;2.25;08:08;03:37;16.6;60;24;;;;2015-09-16-202901.gpx
fa500d9a-baae-46b4-894e-42b77b550879;29.09.2015 15:21;Cycling;;3.98;14:27;03:38;16.5;111;60;;;;2015-09-29-152102.gpx
23e69b72-61d9-4b29-b813-d80ba5e412b2;03.06.2016 18:04;Cycling;;9.99;36:17:00;03:38;16.51;255;59;;;;2016-06-03-180410.gpx
24b784dd-2231-450f-82ae-433c2e46a109;16.03.2016 14:41;Cycling;;69.77;04:14:56;03:39;16.42;1839;478;;;;2016-03-16-144138.gpx
8d8cc778-fc28-463a-9b73-9e26c1d85fe0;18.09.2015 07:42;Cycling;;4.21;15:24;03:40;16.37;111;39;;;;2015-09-18-074232.gpx
8353c694-4292-4d6d-b1e0-70f3d1b6c6bf;14.12.2015 16:09;Cycling;;4.53;16:42;03:42;16.24;112;37;;;;2015-12-14-160940.gpx
6c5f4287-f0d4-41c8-9134-615496cd2974;03.10.2015 19:12;Cycling;;2;07:22;03:42;16.24;64;14;;;;2015-10-03-191219.gpx
97a930b8-81b5-4f4c-a241-911a998c7a98;04.11.2015 18:58;Cycling;;2.18;08:07;03:43;16.11;70;13;;;;2015-11-04-185856.gpx
95fa062b-9166-46ec-b34d-f6d81935d1da;26.09.2015 17:08;Cycling;;6.14;22:47;03:43;16.17;176;50;;;;2015-09-26-170810.gpx
399f8bb0-a76c-45c6-9a18-ea98aa2d5640;30.07.2016 16:18;Cycling;;14.93;55:55:00;03:45;16.01;497;181;;Käsh,;;2016-07-30-161838.gpx
d17a99e5-9fca-4dc1-b269-76f6e2c37551;09.03.2016 10:18;Cycling;;42.86;02:41:05;03:46;15.96;1132;376;;;;2016-03-09-101805.gpx
93237bc0-5db3-47ae-a011-1c8b623b14b6;09.03.2016 07:55;Cycling;;33.06;02:05:12;03:47;15.84;896;291;;;;2016-03-09-075545.gpx
ffe907aa-30ad-493b-b8bb-bc591e4d7564;05.07.2014 20:27;Running;;11.5;43:27:00;03:47;15.88;539;41;134;;;2014-07-05-202728.gpx
03c210cb-3add-44d8-a294-46af6625d6ee;23.06.2016 18:36;Cycling;;7.54;28:53:00;03:50;15.65;188;36;;;;2016-06-23-183635.gpx
a5350900-c88d-4eca-b0ad-0bfb1840f4aa;11.04.2016 09:14;Cycling;;3.17;12:12;03:51;15.56;84;30;;;;2016-04-11-091400.gpx
38d56235-af7d-4ccc-8f88-81bccd1bea43;29.06.2016 18:58;Cycling;;5.94;23:00;03:52;15.5;170;54;;;;2016-06-29-185829.gpx
b2495059-5298-4559-abe8-8216ab60755c;21.03.2016 12:52;Cycling;;3.31;12:59;03:55;15.29;85;17;;;;2016-03-21-125214.gpx
85f5c459-39e0-472f-bfcc-b3817f0756f4;18.01.2016 13:18;Cycling;;3.18;12:28;03:55;15.31;80;18;;;;2016-01-18-131805.gpx
ee7a7b3f-0e3f-449f-84da-df1b1708320d;24.11.2015 20:44;Cycling;;4.56;17:49;03:55;15.34;137;54;;;;2015-11-24-204437.gpx
6b62ea0a-1296-41ee-a406-0cc08c02d86a;27.11.2014 18:53;Cycling;;5.12;20:06;03:56;15.27;130.6971366;55;;;;2014-11-27-185346.gpx
f547eb33-fc3f-47d1-9b0a-ce88ce10ddff;07.11.2014 22:05;Running;;1.62;06:26;03:59;15.07;105.2552584;8;156;;One-Mile-Challenge started today. Yea. ;2014-11-07-220510.gpx
773a6540-0590-44db-96e3-bf6ee8b21427;17.11.2015 14:34;Cycling;;14.58;58:23:00;04:00;14.98;441;145;;;;2015-11-17-143445.gpx
eaa1338d-35b2-464f-8f0d-ba9767e23e6f;23.06.2016 15:52;Cycling;;16.89;01:07:32;04:00;15;482;135;;;;2016-06-23-155210.gpx
1425c89f-9003-4da3-a628-4b544f4a6128;08.03.2016 18:00;Cycling;;60;04:00:00;04:00;15;1142;0;;;;
973635e6-dbdc-4a9c-af92-c45d1e7bd2ff;05.04.2016 12:49;Cycling;;3.22;12:54;04:01;14.94;86;16;;;;2016-04-05-124926.gpx
597e4b64-b6c8-44d5-a0cf-79f4284f2c8c;23.11.2015 15:06;Cycling;;8.71;34:55:00;04:01;14.96;280;83;;;;2015-11-23-150626.gpx
f4116b0d-0222-42cd-a4f7-d75b1c08553b;03.03.2016 08:49;Cycling;;3.77;15:12;04:02;14.86;99;14;;;;2016-03-03-084944.gpx
da0ef507-58a8-4124-ac90-9bae16b81fca;19.04.2014 02:33;Running;;7.47;30:07:00;04:02;14.89;374;34;153;;#118forboston;2014-04-19-023331.gpx
70569c6c-ea71-4be3-ae2b-de019294d379;08.03.2016 13:18;Cycling;;58.78;03:59:16;04:04;14.74;1621;385;;;;2016-03-08-131830.gpx
47832d21-4303-4178-8a79-a33b8436f5d2;15.04.2016 14:31;Cycling;;4.25;17:19;04:05;14.71;179;200;;;;2016-04-15-143105.gpx
02a0a2a5-e07f-4695-a2be-8df3d3c026b6;17.09.2016 17:08;Cycling;;2.24;09:17;04:08;14.5;66;18;;;;2016-09-17-170845.gpx
23ac7128-0342-403e-a076-1ba2a4eb6901;02.02.2016 17:50;Cycling;;4.56;18:50;04:08;14.52;113;44;;;;2016-02-02-175043.gpx
b1a2821a-270c-4cc9-a502-d2ef4ee9a575;24.11.2015 17:46;Cycling;;4.46;18:28;04:09;14.48;119;46;;;;2015-11-24-174640.gpx
8adce13e-0f41-4e40-80c1-8c8f5d58ec4f;16.07.2015 16:14;Cycling;;4;16:42;04:10;14.38;114;70;;;;2015-07-16-161420.gpx
e757fc92-1b1a-472b-8806-6566727c8de5;07.01.2016 19:46;Cycling;;2.02;08:27;04:11;14.33;56;14;;;;2016-01-07-194650.gpx
cc0aca5f-34c2-44fb-bf90-7de99d815182;30.03.2016 22:50;Cycling;;33.08;02:18:25;04:11;14.34;916;246;;;;2016-03-30-225024.gpx
4b937d9e-33a6-4dbf-bf8b-1d2d33517d5a;05.04.2016 16:03;Cycling;;3.23;13:33;04:12;14.27;103;39;;;;2016-04-05-160308.gpx
1c0b991d-40ef-47cc-b0e3-0ef20f18e880;14.09.2016 18:25;Strength Training;;0;15:00;;;86;0;;;#freeletics;
172146cf-1cd1-473f-90df-9cbac34d85a8;25.02.2016 18:40;Cycling;;8.87;37:25:00;04:13;14.21;241;61;;;;2016-02-25-184055.gpx
94f500fc-707b-4959-84e8-dde0ac237ad4;02.10.2015 20:25;Running;;6.13;25:51:00;04:13;14.22;384;34;130;;;2015-10-02-202515.gpx
dd55e05a-f691-47c6-8e31-fe7d97482c34;09.09.2016 19:41;Strength Training;;0;20:00;;;115;0;;;#freeletics;
9da7504d-6d3a-416a-b3e9-21ea9211ff14;23.07.2014 00:10;Running;;8.38;35:19:00;04:13;14.22;422;41;150;;;2014-07-23-001012.gpx
2c0a6338-6590-4640-a9f2-e75ad98c1f76;22.09.2015 22:32;Cycling;;7.99;34:13:00;04:17;14;260;123;;;;2015-09-22-223208.gpx
00f5356e-1e5e-4a2e-a929-9e4ad4d5a08d;30.11.2014 23:49;Running;;2.56;11:01;04:19;13.92;183.206562;17;152;;;2014-11-30-234929.gpx
06bcc8f2-6dc8-40c6-94f7-1aa416661d9d;25.04.2016 12:46;Cycling;;3.08;13:21;04:20;13.83;84;14;;;;2016-04-25-124642.gpx
07360100-1b50-493d-9695-363c6ed750ba;04.05.2016 12:52;Cycling;;3.39;14:48;04:22;13.72;91;16;;;;2016-05-04-125234.gpx
bb119df6-153b-43b9-ac73-f33a8b8f48ea;16.09.2015 09:10;Cycling;;4.18;18:16;04:22;13.72;116;33;;;;2015-09-16-091014.gpx
9dee03ff-13cb-486e-a7bf-02cdac7b43b4;17.02.2016 19:55;Cycling;;2.12;09:14;04:22;13.74;59;14;;;;2016-02-17-195500.gpx
94fac441-5655-45a4-b070-049f85cf197b;09.12.2014 23:34;Running;;2.6;11:23;04:23;13.7;183.6651919;18;134;;;2014-12-09-233401.gpx
918b8924-3707-4feb-b0e6-6af801fae784;17.03.2016 08:13;Cycling;;45.74;03:21:04;04:24;13.65;1329;358;;;;2016-03-17-081303.gpx
acb2108e-79a0-46d2-bf29-ae613ede1363;05.10.2014 13:48;Running;;1.77;07:50;04:25;13.58;121;15;151;;;2014-10-05-134823.gpx
baddd906-ca48-4d68-810a-7c4549c4a631;16.12.2015 21:04;Cycling;;2.08;09:09;04:25;13.59;67;14;;;;2015-12-16-210404.gpx
66dd6310-5e98-4cef-b3a4-e57fe87cb983;19.09.2015 07:38;Cycling;;4.31;19:02;04:25;13.59;120;70;;;;2015-09-19-073850.gpx
3ee1516a-5948-4108-8ae8-cd2880813cb9;03.11.2014 21:28;Running;;4.98;22:02;04:26;13.56;339.2082242;639;140;;;2014-11-03-212856.gpx
e06d7255-1c6c-4ea8-a15e-08c8da0e0ecb;27.08.2016 19:16;Strength Training;;0;15:00;;;86;0;;;#freeletics;
1730eca6-382e-4784-87b9-d2399c64d9a9;23.04.2016 15:07;Running;;2.02;08:58;04:27;13.49;142;13;150;;;2016-04-23-150709.gpx
f432e917-6dcc-4aa2-88b6-ccfb2db01797;10.11.2014 06:55;Running;;2.15;09:37;04:28;13.41;149.6094439;334;133;;;2014-11-10-065557.gpx
3ce2532a-847a-4ecb-9e33-248cf3b6818d;30.01.2015 19:50;Running;;5.01;22:31;04:30;13.33;355.184279;128;156;;;2015-01-30-195022.gpx
4ff10183-0a28-4b17-b995-b030aeea2536;25.08.2016 18:31;Strength Training;;0;15:00;;;86;0;;;;
c3e964ec-f485-41f6-8cb2-451605f81f6c;14.04.2014 02:21;Running;;6.73;30:21:00;04:31;13.31;351;35;116;;;2014-04-14-022102.gpx
13812410-1877-473b-b2e3-f6fcaecd9fc3;08.12.2014 18:34;Cycling;;3.96;17:56;04:32;13.23;112.7603745;34;;;;2014-12-08-183459.gpx
ab75816e-699a-42f3-862c-c1d291ccb9d7;11.09.2014 22:51;Running;;5.04;22:55;04:33;13.18;340;35;126;;;2014-09-11-225148.gpx
513b67cf-903b-4720-87b7-4d9bd4466bbf;27.01.2015 21:30;Running;;5.02;22:50;04:33;13.19;351.7724884;28;125;;;2015-01-27-213009.gpx
56812468-4b22-442b-97eb-0d93b6372894;08.12.2015 17:30;Cycling;;5.32;24:10:00;04:33;13.2;162;46;;;;2015-12-08-173048.gpx
b489c397-1335-45bd-9022-2955196651eb;09.03.2015 23:57;Running;;2.38;10:55;04:35;13.07;164;17;110;;;2015-03-09-235725.gpx
67f046e6-ba74-403c-896b-8f837cdcc4a0;12.08.2016 17:32;Core Strengthening;;0;05:00;;;28.33333333;0;;;Pullupd;
55f5e6a0-d193-4b16-b751-34aefb78c8ad;07.08.2016 22:25;Walking;;4.87;01:10:33;14:30;4.14;262;51;;Käsh,;;2016-08-07-222551.gpx
687354a7-0b01-45e9-9e24-d996414042be;05.01.2013 20:47;Running;;10.2;46:45:00;04:35;13.08;574;62;136;;;2013-01-05-204735.gpx
90413404-ff90-4217-b54e-3b562ce43d19;28.06.2016 19:43;Cycling;;8.23;37:43:00;04:35;13.09;271;91;;;;2016-06-28-194353.gpx
e8a4f810-7bae-46ce-a3d5-75e5037d448b;26.08.2015 06:31;Cycling;;3.81;17:32;04:36;13.05;109;24;;;;2015-08-26-063150.gpx
62facf75-bab2-4575-ae91-3ce28ffbf84c;31.12.2015 16:35;Running;;3.64;16:49;04:37;12.98;255;25;111;;;2015-12-31-163503.gpx
92c3e773-d26e-4b6e-8c68-4e17674bc4de;29.10.2016 09:26;Cycling;;1.44;06:37;04:37;13;46;54;;;;2016-10-29-092611.gpx
142d917f-688e-4c00-b735-87fe6b4f9140;15.04.2016 07:45;Running;;3.02;13:55;04:37;13.01;216;21;146;;;2016-04-15-074516.gpx
31c348ff-2fdb-4e3e-8ba0-9a70462627c7;17.09.2014 22:14;Running;;3.26;15:01;04:37;13.01;225;28;113;;;2014-09-17-221422.gpx
070549e3-6cfb-472c-98fb-fd5648ea36e5;01.08.2016 22:50;Running;;2;09:15;04:38;12.95;142;15;145;;;2016-08-01-225046.gpx
0487bf9f-06d5-41f2-a53c-37df1020cf63;19.07.2016 19:52;Strength Training;;0;15:00;;;85;0;;;;
05869967-5930-40e5-a57b-171b73137c26;10.10.2014 21:00;Running;;5.21;24:09:00;04:38;12.95;360.2282531;40;146;;;2014-10-10-210018.gpx
73ba31a9-59ef-420f-aa1b-c56c3bab424c;09.11.2012 05:46;Running;;2.28;10:32;04:38;12.96;147;14;138;;Short wake up run. ;2012-11-09-054614.gpx
b2e83d9a-467c-4c7f-b08d-5a8152f4ce06;30.07.2016 21:33;Cycling;;8.46;39:17:00;04:39;12.91;224;53;;Käsh,;;2016-07-30-213327.gpx
eaab0d1c-921d-4e64-abf8-8819067b1e4d;13.07.2016 17:45;Swimming;;0.95;01:10:00;73:41:00;0.81;411.5298921;0;;Käsh,;;
cfead5f9-b903-4642-8e54-3d061b33ccaa;18.06.2014 16:03;Running;;10.49;48:47:00;04:39;12.91;545;26;143;;;2014-06-18-160322.gpx
525625ef-6a31-4ac9-a012-5b04daf9df38;20.05.2016 15:09;Cycling;;0.06;00:18;04:40;12.87;2;0;;;;2016-05-20-150920.gpx
5a1c780c-640d-4a34-837e-1bfdec42afc0;25.07.2014 02:28;Running;;6.79;31:40:00;04:40;12.87;360;36;113;;;2014-07-25-022851.gpx
bb5c56d6-bca4-4a0a-92a2-787d87d3bc92;10.11.2012 05:50;Running;;2.48;11:33;04:40;12.88;158;19;139;;Morning run again. ;2012-11-10-055032.gpx
e945c16b-7d2b-489b-a26f-e31838cbe5b5;27.10.2015 16:45;Cycling;;7.48;35:04:00;04:41;12.79;255;60;;;;2015-10-27-164543.gpx
a20c6409-5a78-4522-9786-7a773f7bc147;15.01.2015 21:19;Running;;5.02;23:36;04:42;12.75;352.8132417;91;118;;;2015-01-15-211908.gpx
d2b569a6-36ca-4f60-b3a8-95f81decee10;25.01.2015 20:21;Running;;5.04;23:47;04:43;12.7;351.1406294;109;118;;;2015-01-25-202132.gpx
ce260346-2b44-4f81-86ec-b42336656422;26.04.2014 14:19;Running;;9.54;45:10:00;04:44;12.67;636;118;128;;;2014-04-26-141942.gpx
4fef20df-39d5-47ae-8bed-21c891a024fa;04.11.2014 21:31;Running;;5.09;24:09:00;04:45;12.63;349.7324268;638;142;;;2014-11-04-213156.gpx
79f97071-4fc2-4eae-9dd9-6aa4b92ca7f1;10.10.2010 05:56;Running;Kleine Runde F'hain;2.52;12:00;04:46;12.61;100;4;114;;Almost puked, chest burned like hell. Good start, i think.;2010-10-10-055600.gpx
9a7ab8fa-8e5c-424e-b4b8-3d59fbf00447;22.05.2017 22:58;Running;;5.03;24:05:00;04:47;12.53;348;51;156;;;2017-05-22-225835.gpx
c081bf6b-6347-4055-a184-e05b6c548f25;30.07.2014 00:18;Running;;5.22;24:59:00;04:47;12.54;204;15;148;;;2014-07-30-001822.gpx
be383ed4-302b-4b53-8d41-b7a8d7dadcab;27.03.2015 00:30;Running;;3.02;14:30;04:48;12.49;209;19;138;;;2015-03-27-003029.gpx
3549c34c-9c4d-4d1a-9d1d-aa5e327616f7;04.02.2015 20:51;Running;;4.14;19:49;04:48;12.52;294.0024661;41;120;;;2015-02-04-205104.gpx
9f4a367e-d270-4f3e-886a-44cae12f1ee3;04.05.2014 02:22;Running;;6.27;30:08:00;04:49;12.47;342;33;133;;;2014-05-04-022237.gpx
3c9319c5-8a82-4d90-a5ee-7c807e3019fb;02.11.2015 19:00;Cycling;;2.09;10:07;04:50;12.4;75;14;;;;2015-11-02-190032.gpx
a9d4a3d9-04c8-4f95-ac1f-c7b18e58c6b1;14.02.2015 22:54;Running;;8.02;38:47:00;04:50;12.4;576;133;136;;;2015-02-14-225430.gpx
1102876f-9268-4053-904a-7e0e387efa6b;24.12.2014 23:08;Running;;7.58;36:38:00;04:50;12.41;544.7381697;53;125;;;2014-12-24-230826.gpx
5af010b1-e58b-4b9c-8b87-e5edd0cd8615;18.09.2014 07:34;Running;;3.25;15:40;04:50;12.42;227;30;139;;;2014-09-18-073407.gpx
